,endTime,artistName,trackName,msPlayed,UniqueID,In Library,album,track_uri,genres
0,2021-08-25 21:59,Son Feci Bisiklet,Torna,260467,Son Feci Bisiklet:Torna,0,,,turkish rock
1,2021-08-26 15:10,Son Feci Bisiklet,İstasyon,264480,Son Feci Bisiklet:İstasyon,0,,,turkish rock
2,2021-08-26 15:25,Son Feci Bisiklet,6patlar,279040,Son Feci Bisiklet:6patlar,0,,,turkish rock
3,2021-08-26 15:29,Son Feci Bisiklet,Manidar,228960,Son Feci Bisiklet:Manidar,0,,,turkish rock
4,2021-08-26 15:32,Son Feci Bisiklet,80,216800,Son Feci Bisiklet:80,0,,,turkish rock
5,2021-08-26 15:37,Son Feci Bisiklet,Uyku,264960,Son Feci Bisiklet:Uyku,0,,,turkish rock
6,2021-08-26 15:42,Son Feci Bisiklet,Torna,283200,Son Feci Bisiklet:Torna,0,,,turkish rock
7,2021-08-26 15:45,Son Feci Bisiklet,Beteri Var,186400,Son Feci Bisiklet:Beteri Var,0,,,turkish rock
8,2021-08-26 15:50,Son Feci Bisiklet,Ufolar,294240,Son Feci Bisiklet:Ufolar,0,,,turkish rock
9,2021-08-26 16:03,Son Feci Bisiklet,İstasyon,161100,Son Feci Bisiklet:İstasyon,0,,,turkish rock
10,2021-08-26 16:07,Yüzyüzeyken Konuşuruz,Ateş Edecek Misin?,283693,Yüzyüzeyken Konuşuruz:Ateş Edecek Misin?,0,,,turkish alternative rock
11,2021-08-26 16:12,Yavuz Çetin,Sadece Senin Olmak,274506,Yavuz Çetin:Sadece Senin Olmak,1,Satılık,6kIDpP4xHxSaig61VWNebl,turkish alternative
12,2021-08-26 16:12,Yavuz Çetin,Sadece Senin Olmak,274506,Yavuz Çetin:Sadece Senin Olmak,1,Satılık,6kIDpP4xHxSaig61VWNebl,turkish jazz
13,2021-08-26 16:12,Yavuz Çetin,Sadece Senin Olmak,274506,Yavuz Çetin:Sadece Senin Olmak,1,Satılık,6kIDpP4xHxSaig61VWNebl,turkish metal
14,2021-08-26 16:12,Yavuz Çetin,Sadece Senin Olmak,274506,Yavuz Çetin:Sadece Senin Olmak,1,Satılık,6kIDpP4xHxSaig61VWNebl,turkish rock
15,2021-08-26 16:16,Palmiyeler,Karbeyaz,242690,Palmiyeler:Karbeyaz,0,,,turkish alternative rock
16,2021-08-26 16:20,Adamlar,Utanmazsan Unutmam,246579,Adamlar:Utanmazsan Unutmam,1,Eski Dostum Tankla Gelmiş,2mZIlQojKiKxql5hRvccOP,turkish rock
17,2021-08-26 16:23,Canozan,Sen Kocaman Çöllerde,203000,Canozan:Sen Kocaman Çöllerde,0,,,turkish alt pop
18,2021-08-26 16:23,Canozan,Sen Kocaman Çöllerde,203000,Canozan:Sen Kocaman Çöllerde,0,,,turkish alternative rock
19,2021-08-26 16:27,Yüzyüzeyken Konuşuruz,Bir Sinema Filmine Bilet Almışım,219200,Yüzyüzeyken Konuşuruz:Bir Sinema Filmine Bilet Almışım,0,,,turkish alternative rock
20,2021-08-26 16:31,Büyük Ev Ablukada,En Güzel Yerinde Evin,241013,Büyük Ev Ablukada:En Güzel Yerinde Evin,0,,,turkish alternative rock
21,2021-08-26 16:31,Büyük Ev Ablukada,En Güzel Yerinde Evin,241013,Büyük Ev Ablukada:En Güzel Yerinde Evin,0,,,turkish rock
22,2021-08-26 16:35,Yavuz Çetin,Cherokee,218546,Yavuz Çetin:Cherokee,1,Satılık,6xAMKg2cbvSh6x1x2dMw0U,turkish alternative
23,2021-08-26 16:35,Yavuz Çetin,Cherokee,218546,Yavuz Çetin:Cherokee,1,Satılık,6xAMKg2cbvSh6x1x2dMw0U,turkish jazz
24,2021-08-26 16:35,Yavuz Çetin,Cherokee,218546,Yavuz Çetin:Cherokee,1,Satılık,6xAMKg2cbvSh6x1x2dMw0U,turkish metal
25,2021-08-26 16:35,Yavuz Çetin,Cherokee,218546,Yavuz Çetin:Cherokee,1,Satılık,6xAMKg2cbvSh6x1x2dMw0U,turkish rock
26,2021-08-26 16:39,Deniz Tekin,Hep Oturup Bekledim,266195,Deniz Tekin:Hep Oturup Bekledim,0,,,turkish alt pop
27,2021-08-26 16:39,Deniz Tekin,Hep Oturup Bekledim,266195,Deniz Tekin:Hep Oturup Bekledim,0,,,turkish rock
28,2021-08-26 16:44,Son Feci Bisiklet,Beni Rahatta Dinleyin,291732,Son Feci Bisiklet:Beni Rahatta Dinleyin,0,,,turkish rock
29,2021-08-26 16:48,Canozan,Bul Beni (Akustik),226229,Canozan:Bul Beni (Akustik),0,,,turkish alt pop
30,2021-08-26 16:48,Canozan,Bul Beni (Akustik),226229,Canozan:Bul Beni (Akustik),0,,,turkish alternative rock
31,2021-08-26 16:52,Yüzyüzeyken Konuşuruz,Kediler,256991,Yüzyüzeyken Konuşuruz:Kediler,0,,,turkish alternative rock
32,2021-08-26 19:58,Büyük Ev Ablukada,Olanla Olunmaz,165840,Büyük Ev Ablukada:Olanla Olunmaz,0,,,turkish alternative rock
33,2021-08-26 19:58,Büyük Ev Ablukada,Olanla Olunmaz,165840,Büyük Ev Ablukada:Olanla Olunmaz,0,,,turkish rock
34,2021-08-26 22:03,Son Feci Bisiklet,Çikolata,200145,Son Feci Bisiklet:Çikolata,0,,,turkish rock
35,2021-08-26 22:07,Son Feci Bisiklet,Torna,283200,Son Feci Bisiklet:Torna,0,,,turkish rock
36,2021-08-26 22:09,Son Feci Bisiklet,Elektrot,113638,Son Feci Bisiklet:Elektrot,1,Vesaire,5eOylJaoNxIdtVHFb2zFW6,turkish rock
37,2021-08-26 22:11,Canozan,Seni Gördüm Rüyamda,210309,Canozan:Seni Gördüm Rüyamda,0,,,turkish alt pop
38,2021-08-26 22:11,Canozan,Seni Gördüm Rüyamda,210309,Canozan:Seni Gördüm Rüyamda,0,,,turkish alternative rock
39,2021-08-26 22:14,MFÖ,Sakın Gelme,169600,MFÖ:Sakın Gelme,0,,,contemporary country
40,2021-08-26 22:14,MFÖ,Sakın Gelme,169600,MFÖ:Sakın Gelme,0,,,country
41,2021-08-26 22:17,maNga,Yine Yeni Yeniden - Yeniden Sev,215465,maNga:Yine Yeni Yeniden - Yeniden Sev,0,,,turkish pop
42,2021-08-26 22:17,maNga,Yine Yeni Yeniden - Yeniden Sev,215465,maNga:Yine Yeni Yeniden - Yeniden Sev,0,,,turkish rock
43,2021-08-26 22:20,Evdeki Saat,Uzunlar - V1,141185,Evdeki Saat:Uzunlar - V1,0,,,turkish alt pop
44,2021-08-26 22:20,Evdeki Saat,Uzunlar - V1,141185,Evdeki Saat:Uzunlar - V1,0,,,turkish alternative rock
45,2021-08-26 22:20,Evdeki Saat,Uzunlar - V1,141185,Evdeki Saat:Uzunlar - V1,0,,,turkish rock
46,2021-08-27 10:31,Son Feci Bisiklet,Çikolata,200145,Son Feci Bisiklet:Çikolata,0,,,turkish rock
47,2021-08-27 10:35,Son Feci Bisiklet,Zaman Yok,254951,Son Feci Bisiklet:Zaman Yok,1,Zaman Yok,2YZyLOAuhm9ToQeKXn8QFx,turkish rock
48,2021-08-27 10:39,Adamlar,Utanmazsan Unutmam,246579,Adamlar:Utanmazsan Unutmam,1,Eski Dostum Tankla Gelmiş,2mZIlQojKiKxql5hRvccOP,turkish rock
49,2021-08-27 10:42,MFÖ,Sakın Gelme,169600,MFÖ:Sakın Gelme,0,,,contemporary country
50,2021-08-27 10:42,MFÖ,Sakın Gelme,169600,MFÖ:Sakın Gelme,0,,,country
51,2021-08-27 10:47,Evdeki Saat,Uzunlar - V1,282352,Evdeki Saat:Uzunlar - V1,0,,,turkish alt pop
52,2021-08-27 10:47,Evdeki Saat,Uzunlar - V1,282352,Evdeki Saat:Uzunlar - V1,0,,,turkish alternative rock
53,2021-08-27 10:47,Evdeki Saat,Uzunlar - V1,282352,Evdeki Saat:Uzunlar - V1,0,,,turkish rock
54,2021-08-27 10:50,Canozan,Seni Gördüm Rüyamda,210309,Canozan:Seni Gördüm Rüyamda,0,,,turkish alt pop
55,2021-08-27 10:50,Canozan,Seni Gördüm Rüyamda,210309,Canozan:Seni Gördüm Rüyamda,0,,,turkish alternative rock
56,2021-08-27 10:54,Son Feci Bisiklet,Manidar,228960,Son Feci Bisiklet:Manidar,0,,,turkish rock
57,2021-08-27 10:58,Redd,Siktiret Boşver,202334,Redd:Siktiret Boşver,0,,,melodic rap
58,2021-08-27 10:58,Redd,Siktiret Boşver,202334,Redd:Siktiret Boşver,0,,,rap
59,2021-08-27 10:58,Redd,Siktiret Boşver,202334,Redd:Siktiret Boşver,0,,,trap
60,2021-08-27 11:16,Gripin,Aşk Nerden Nereye,297195,Gripin:Aşk Nerden Nereye,0,,,turkish alternative
61,2021-08-27 11:16,Gripin,Aşk Nerden Nereye,297195,Gripin:Aşk Nerden Nereye,0,,,turkish pop
62,2021-08-27 11:16,Gripin,Aşk Nerden Nereye,297195,Gripin:Aşk Nerden Nereye,0,,,turkish rock
63,2021-08-27 11:20,Adamlar,Koca Yaşlı Şişko Dünya,233722,Adamlar:Koca Yaşlı Şişko Dünya,1,Eski Dostum Tankla Gelmiş,1vA8u1dEhoaQA3VBf4kRCp,turkish rock
64,2021-08-27 11:23,Can Bonomo,Tastamam,196629,Can Bonomo:Tastamam,0,,,eurovision
65,2021-08-27 11:23,Can Bonomo,Tastamam,196629,Can Bonomo:Tastamam,0,,,turkish pop
66,2021-08-27 11:23,Can Bonomo,Tastamam,196629,Can Bonomo:Tastamam,0,,,turkish rock
67,2021-08-27 11:27,Can Bonomo,Tastamam,196629,Can Bonomo:Tastamam,0,,,eurovision
68,2021-08-27 11:27,Can Bonomo,Tastamam,196629,Can Bonomo:Tastamam,0,,,turkish pop
69,2021-08-27 11:27,Can Bonomo,Tastamam,196629,Can Bonomo:Tastamam,0,,,turkish rock
70,2021-08-28 00:25,Son Feci Bisiklet,Rahatsız Vals,161146,Son Feci Bisiklet:Rahatsız Vals,0,,,turkish rock
71,2021-08-28 02:54,Son Feci Bisiklet,Çikolata,200145,Son Feci Bisiklet:Çikolata,0,,,turkish rock
72,2021-08-28 02:58,Son Feci Bisiklet,Torna,283200,Son Feci Bisiklet:Torna,0,,,turkish rock
73,2021-08-28 03:02,Canozan,Seni Gördüm Rüyamda,210309,Canozan:Seni Gördüm Rüyamda,0,,,turkish alt pop
74,2021-08-28 03:02,Canozan,Seni Gördüm Rüyamda,210309,Canozan:Seni Gördüm Rüyamda,0,,,turkish alternative rock
75,2021-08-28 03:05,Nil Karaibrahimgil,Benden Sana,183168,Nil Karaibrahimgil:Benden Sana,0,,,turkish folk
76,2021-08-28 03:05,Nil Karaibrahimgil,Benden Sana,183168,Nil Karaibrahimgil:Benden Sana,0,,,turkish pop
77,2021-08-28 03:05,Nil Karaibrahimgil,Benden Sana,183168,Nil Karaibrahimgil:Benden Sana,0,,,turkish singer-songwriter
78,2021-08-28 03:09,Deniz Tekin,Yıldızlar,249361,Deniz Tekin:Yıldızlar,1,Yıldızlar,6Szc2OlJPeKa8cB8QP8Y0L,turkish alt pop
79,2021-08-28 03:09,Deniz Tekin,Yıldızlar,249361,Deniz Tekin:Yıldızlar,1,Yıldızlar,6Szc2OlJPeKa8cB8QP8Y0L,turkish rock
80,2021-08-28 03:13,Adamlar,Koca Yaşlı Şişko Dünya,233722,Adamlar:Koca Yaşlı Şişko Dünya,1,Eski Dostum Tankla Gelmiş,1vA8u1dEhoaQA3VBf4kRCp,turkish rock
81,2021-08-28 03:16,Son Feci Bisiklet,Bikinisinde Astronomi (Bonus Trek),181930,Son Feci Bisiklet:Bikinisinde Astronomi (Bonus Trek),0,,,turkish rock
82,2021-08-28 03:19,MFÖ,Sakın Gelme,169600,MFÖ:Sakın Gelme,0,,,contemporary country
83,2021-08-28 03:19,MFÖ,Sakın Gelme,169600,MFÖ:Sakın Gelme,0,,,country
84,2021-08-28 03:24,Evdeki Saat,Uzunlar - V1,282352,Evdeki Saat:Uzunlar - V1,0,,,turkish alt pop
85,2021-08-28 03:24,Evdeki Saat,Uzunlar - V1,282352,Evdeki Saat:Uzunlar - V1,0,,,turkish alternative rock
86,2021-08-28 03:24,Evdeki Saat,Uzunlar - V1,282352,Evdeki Saat:Uzunlar - V1,0,,,turkish rock
87,2021-08-28 03:27,Can Bonomo,Güneş,221041,Can Bonomo:Güneş,0,,,eurovision
88,2021-08-28 03:27,Can Bonomo,Güneş,221041,Can Bonomo:Güneş,0,,,turkish pop
89,2021-08-28 03:27,Can Bonomo,Güneş,221041,Can Bonomo:Güneş,0,,,turkish rock
90,2021-08-28 07:31,Red Hot Chili Peppers,Slow Cheetah,319933,Red Hot Chili Peppers:Slow Cheetah,0,,,alternative rock
91,2021-08-28 07:31,Red Hot Chili Peppers,Slow Cheetah,319933,Red Hot Chili Peppers:Slow Cheetah,0,,,funk metal
92,2021-08-28 07:31,Red Hot Chili Peppers,Slow Cheetah,319933,Red Hot Chili Peppers:Slow Cheetah,0,,,funk rock
93,2021-08-28 07:31,Red Hot Chili Peppers,Slow Cheetah,319933,Red Hot Chili Peppers:Slow Cheetah,0,,,permanent wave
94,2021-08-28 07:35,Red Hot Chili Peppers,Torture Me,224506,Red Hot Chili Peppers:Torture Me,0,,,alternative rock
95,2021-08-28 07:35,Red Hot Chili Peppers,Torture Me,224506,Red Hot Chili Peppers:Torture Me,0,,,funk metal
96,2021-08-28 07:35,Red Hot Chili Peppers,Torture Me,224506,Red Hot Chili Peppers:Torture Me,0,,,funk rock
97,2021-08-28 07:35,Red Hot Chili Peppers,Torture Me,224506,Red Hot Chili Peppers:Torture Me,0,,,permanent wave
98,2021-08-28 07:40,Red Hot Chili Peppers,Especially in Michigan,50303,Red Hot Chili Peppers:Especially in Michigan,0,,,alternative rock
99,2021-08-28 07:40,Red Hot Chili Peppers,Especially in Michigan,50303,Red Hot Chili Peppers:Especially in Michigan,0,,,funk metal
100,2021-08-28 07:40,Red Hot Chili Peppers,Especially in Michigan,50303,Red Hot Chili Peppers:Especially in Michigan,0,,,funk rock
101,2021-08-28 07:40,Red Hot Chili Peppers,Especially in Michigan,50303,Red Hot Chili Peppers:Especially in Michigan,0,,,permanent wave
102,2021-08-28 07:40,Red Hot Chili Peppers,Strip My Mind,259333,Red Hot Chili Peppers:Strip My Mind,0,,,alternative rock
103,2021-08-28 07:40,Red Hot Chili Peppers,Strip My Mind,259333,Red Hot Chili Peppers:Strip My Mind,0,,,funk metal
104,2021-08-28 07:40,Red Hot Chili Peppers,Strip My Mind,259333,Red Hot Chili Peppers:Strip My Mind,0,,,funk rock
105,2021-08-28 07:40,Red Hot Chili Peppers,Strip My Mind,259333,Red Hot Chili Peppers:Strip My Mind,0,,,permanent wave
106,2021-08-28 07:48,Metallica,Bleeding Me,444337,Metallica:Bleeding Me,1,Load,5vcIdR9IQC3ykrk2NP6Wgr,hard rock
107,2021-08-28 07:48,Metallica,Bleeding Me,444337,Metallica:Bleeding Me,1,Load,5vcIdR9IQC3ykrk2NP6Wgr,metal
108,2021-08-28 07:48,Metallica,Bleeding Me,444337,Metallica:Bleeding Me,1,Load,5vcIdR9IQC3ykrk2NP6Wgr,old school thrash
109,2021-08-28 07:48,Metallica,Bleeding Me,444337,Metallica:Bleeding Me,1,Load,5vcIdR9IQC3ykrk2NP6Wgr,rock
110,2021-08-28 07:48,Metallica,Bleeding Me,444337,Metallica:Bleeding Me,1,Load,5vcIdR9IQC3ykrk2NP6Wgr,thrash metal
111,2021-08-28 07:51,Athena,Kaçak,213261,Athena:Kaçak,1,Altüst,03JUF4t0T30KKr49iuGYR2,
112,2021-08-28 07:52,Athena,Yamyam Zurna,5237,Athena:Yamyam Zurna,1,Altüst,55Mzzzzoei2OJmInYTShNg,
113,2021-08-28 07:57,Athena,Ses Etme,325095,Athena:Ses Etme,1,Altüst,33WMIcXCJD4zUhlIqKcbu3,
114,2021-08-28 07:58,Athena,Yapma Be Kanka,56686,Athena:Yapma Be Kanka,1,Altüst,6wr8X9tVyCIVZWBGXRc2Ew,
115,2021-08-28 13:04,Athena,Yapma Be Kanka,199830,Athena:Yapma Be Kanka,1,Altüst,6wr8X9tVyCIVZWBGXRc2Ew,
116,2021-08-28 13:07,The Knocks,Brazilian Soul (feat. Sofi Tukker) - Acoustic Bossa Version,147051,The Knocks:Brazilian Soul (feat. Sofi Tukker) - Acoustic Bossa Version,0,,,alternative dance
117,2021-08-28 13:07,The Knocks,Brazilian Soul (feat. Sofi Tukker) - Acoustic Bossa Version,147051,The Knocks:Brazilian Soul (feat. Sofi Tukker) - Acoustic Bossa Version,0,,,indie poptimism
118,2021-08-28 13:07,The Knocks,Brazilian Soul (feat. Sofi Tukker) - Acoustic Bossa Version,147051,The Knocks:Brazilian Soul (feat. Sofi Tukker) - Acoustic Bossa Version,0,,,nu disco
119,2021-08-28 13:07,The Knocks,Brazilian Soul (feat. Sofi Tukker) - Acoustic Bossa Version,147051,The Knocks:Brazilian Soul (feat. Sofi Tukker) - Acoustic Bossa Version,0,,,pop
120,2021-08-28 13:07,The Knocks,Brazilian Soul (feat. Sofi Tukker) - Acoustic Bossa Version,147051,The Knocks:Brazilian Soul (feat. Sofi Tukker) - Acoustic Bossa Version,0,,,tropical house
121,2021-08-28 13:10,Van Halen,Dance the Night Away - 2015 Remaster,188083,Van Halen:Dance the Night Away - 2015 Remaster,0,,,album rock
122,2021-08-28 13:10,Van Halen,Dance the Night Away - 2015 Remaster,188083,Van Halen:Dance the Night Away - 2015 Remaster,0,,,classic rock
123,2021-08-28 13:10,Van Halen,Dance the Night Away - 2015 Remaster,188083,Van Halen:Dance the Night Away - 2015 Remaster,0,,,hard rock
124,2021-08-28 13:10,Van Halen,Dance the Night Away - 2015 Remaster,188083,Van Halen:Dance the Night Away - 2015 Remaster,0,,,metal
125,2021-08-28 13:10,Van Halen,Dance the Night Away - 2015 Remaster,188083,Van Halen:Dance the Night Away - 2015 Remaster,0,,,rock
126,2021-08-28 13:15,Kansas,Carry on Wayward Son,323000,Kansas:Carry on Wayward Son,0,,,album rock
127,2021-08-28 13:15,Kansas,Carry on Wayward Son,323000,Kansas:Carry on Wayward Son,0,,,art rock
128,2021-08-28 13:15,Kansas,Carry on Wayward Son,323000,Kansas:Carry on Wayward Son,0,,,classic rock
129,2021-08-28 13:15,Kansas,Carry on Wayward Son,323000,Kansas:Carry on Wayward Son,0,,,hard rock
130,2021-08-28 13:15,Kansas,Carry on Wayward Son,323000,Kansas:Carry on Wayward Son,0,,,heartland rock
131,2021-08-28 13:15,Kansas,Carry on Wayward Son,323000,Kansas:Carry on Wayward Son,0,,,mellow gold
132,2021-08-28 13:15,Kansas,Carry on Wayward Son,323000,Kansas:Carry on Wayward Son,0,,,progressive rock
133,2021-08-28 13:15,Kansas,Carry on Wayward Son,323000,Kansas:Carry on Wayward Son,0,,,rock
134,2021-08-28 13:15,Kansas,Carry on Wayward Son,323000,Kansas:Carry on Wayward Son,0,,,soft rock
135,2021-08-28 13:15,Kansas,Carry on Wayward Son,323000,Kansas:Carry on Wayward Son,0,,,symphonic rock
136,2021-08-28 13:18,Jethro Tull,Bungle in the Jungle,149684,Jethro Tull:Bungle in the Jungle,0,,,album rock
137,2021-08-28 13:18,Jethro Tull,Bungle in the Jungle,149684,Jethro Tull:Bungle in the Jungle,0,,,art rock
138,2021-08-28 13:18,Jethro Tull,Bungle in the Jungle,149684,Jethro Tull:Bungle in the Jungle,0,,,blues rock
139,2021-08-28 13:18,Jethro Tull,Bungle in the Jungle,149684,Jethro Tull:Bungle in the Jungle,0,,,classic rock
140,2021-08-28 13:18,Jethro Tull,Bungle in the Jungle,149684,Jethro Tull:Bungle in the Jungle,0,,,flute rock
141,2021-08-28 13:18,Jethro Tull,Bungle in the Jungle,149684,Jethro Tull:Bungle in the Jungle,0,,,folk rock
142,2021-08-28 13:18,Jethro Tull,Bungle in the Jungle,149684,Jethro Tull:Bungle in the Jungle,0,,,hard rock
143,2021-08-28 13:18,Jethro Tull,Bungle in the Jungle,149684,Jethro Tull:Bungle in the Jungle,0,,,progressive rock
144,2021-08-28 13:18,Jethro Tull,Bungle in the Jungle,149684,Jethro Tull:Bungle in the Jungle,0,,,psychedelic rock
145,2021-08-28 13:18,Jethro Tull,Bungle in the Jungle,149684,Jethro Tull:Bungle in the Jungle,0,,,rock
146,2021-08-28 13:18,Jethro Tull,Bungle in the Jungle,149684,Jethro Tull:Bungle in the Jungle,0,,,symphonic rock
147,2021-08-28 13:18,Metallica,Hero Of The Day,2368,Metallica:Hero Of The Day,1,Load,3ghyyt1IOdZ7W9cdR4fpJB,hard rock
148,2021-08-28 13:18,Metallica,Hero Of The Day,2368,Metallica:Hero Of The Day,1,Load,3ghyyt1IOdZ7W9cdR4fpJB,metal
149,2021-08-28 13:18,Metallica,Hero Of The Day,2368,Metallica:Hero Of The Day,1,Load,3ghyyt1IOdZ7W9cdR4fpJB,old school thrash
150,2021-08-28 13:18,Metallica,Hero Of The Day,2368,Metallica:Hero Of The Day,1,Load,3ghyyt1IOdZ7W9cdR4fpJB,rock
151,2021-08-28 13:18,Metallica,Hero Of The Day,2368,Metallica:Hero Of The Day,1,Load,3ghyyt1IOdZ7W9cdR4fpJB,thrash metal
152,2021-08-28 13:24,Soen,Penance,376523,Soen:Penance,0,,,alternative metal
153,2021-08-28 13:24,Soen,Penance,376523,Soen:Penance,0,,,progressive metal
154,2021-08-28 13:24,Soen,Penance,376523,Soen:Penance,0,,,swedish progressive metal
155,2021-08-28 13:28,Athena,Kaçak,213261,Athena:Kaçak,1,Altüst,03JUF4t0T30KKr49iuGYR2,
156,2021-08-28 13:30,Krakow,Black Wandering Sun,134374,Krakow:Black Wandering Sun,0,,,german indie
157,2021-08-28 13:30,Krakow,Black Wandering Sun,134374,Krakow:Black Wandering Sun,0,,,hamburg indie
158,2021-08-28 13:33,Steely Dan,Dirty Work,152299,Steely Dan:Dirty Work,0,,,album rock
159,2021-08-28 13:33,Steely Dan,Dirty Work,152299,Steely Dan:Dirty Work,0,,,art rock
160,2021-08-28 13:33,Steely Dan,Dirty Work,152299,Steely Dan:Dirty Work,0,,,classic rock
161,2021-08-28 13:33,Steely Dan,Dirty Work,152299,Steely Dan:Dirty Work,0,,,country rock
162,2021-08-28 13:33,Steely Dan,Dirty Work,152299,Steely Dan:Dirty Work,0,,,folk rock
163,2021-08-28 13:33,Steely Dan,Dirty Work,152299,Steely Dan:Dirty Work,0,,,mellow gold
164,2021-08-28 13:33,Steely Dan,Dirty Work,152299,Steely Dan:Dirty Work,0,,,psychedelic rock
165,2021-08-28 13:33,Steely Dan,Dirty Work,152299,Steely Dan:Dirty Work,0,,,rock
166,2021-08-28 13:33,Steely Dan,Dirty Work,152299,Steely Dan:Dirty Work,0,,,soft rock
167,2021-08-28 13:33,Steely Dan,Dirty Work,152299,Steely Dan:Dirty Work,0,,,yacht rock
168,2021-08-29 12:16,Steely Dan,Dirty Work,5317,Steely Dan:Dirty Work,0,,,album rock
169,2021-08-29 12:16,Steely Dan,Dirty Work,5317,Steely Dan:Dirty Work,0,,,art rock
170,2021-08-29 12:16,Steely Dan,Dirty Work,5317,Steely Dan:Dirty Work,0,,,classic rock
171,2021-08-29 12:16,Steely Dan,Dirty Work,5317,Steely Dan:Dirty Work,0,,,country rock
172,2021-08-29 12:16,Steely Dan,Dirty Work,5317,Steely Dan:Dirty Work,0,,,folk rock
173,2021-08-29 12:16,Steely Dan,Dirty Work,5317,Steely Dan:Dirty Work,0,,,mellow gold
174,2021-08-29 12:16,Steely Dan,Dirty Work,5317,Steely Dan:Dirty Work,0,,,psychedelic rock
175,2021-08-29 12:16,Steely Dan,Dirty Work,5317,Steely Dan:Dirty Work,0,,,rock
176,2021-08-29 12:16,Steely Dan,Dirty Work,5317,Steely Dan:Dirty Work,0,,,soft rock
177,2021-08-29 12:16,Steely Dan,Dirty Work,5317,Steely Dan:Dirty Work,0,,,yacht rock
178,2021-08-29 12:20,Yusuf / Cat Stevens,Wild World,200560,Yusuf / Cat Stevens:Wild World,0,,,british folk
179,2021-08-29 12:20,Yusuf / Cat Stevens,Wild World,200560,Yusuf / Cat Stevens:Wild World,0,,,classic rock
180,2021-08-29 12:20,Yusuf / Cat Stevens,Wild World,200560,Yusuf / Cat Stevens:Wild World,0,,,folk
181,2021-08-29 12:20,Yusuf / Cat Stevens,Wild World,200560,Yusuf / Cat Stevens:Wild World,0,,,folk rock
182,2021-08-29 12:20,Yusuf / Cat Stevens,Wild World,200560,Yusuf / Cat Stevens:Wild World,0,,,mellow gold
183,2021-08-29 12:20,Yusuf / Cat Stevens,Wild World,200560,Yusuf / Cat Stevens:Wild World,0,,,rock
184,2021-08-29 12:20,Yusuf / Cat Stevens,Wild World,200560,Yusuf / Cat Stevens:Wild World,0,,,singer-songwriter
185,2021-08-29 12:20,Yusuf / Cat Stevens,Wild World,200560,Yusuf / Cat Stevens:Wild World,0,,,soft rock
186,2021-08-29 12:22,Bee Gees,Stayin' Alive,92866,Bee Gees:Stayin' Alive,0,,,disco
187,2021-08-29 12:22,Bee Gees,Stayin' Alive,92866,Bee Gees:Stayin' Alive,0,,,mellow gold
188,2021-08-29 12:22,Bee Gees,Stayin' Alive,92866,Bee Gees:Stayin' Alive,0,,,soft rock
189,2021-08-29 13:24,Bee Gees,Stayin' Alive,2623,Bee Gees:Stayin' Alive,0,,,disco
190,2021-08-29 13:24,Bee Gees,Stayin' Alive,2623,Bee Gees:Stayin' Alive,0,,,mellow gold
191,2021-08-29 13:24,Bee Gees,Stayin' Alive,2623,Bee Gees:Stayin' Alive,0,,,soft rock
192,2021-08-29 13:29,Pinhani,Dünyadan Uzak,250377,Pinhani:Dünyadan Uzak,0,,,oyun havasi
193,2021-08-29 13:29,Pinhani,Dünyadan Uzak,250377,Pinhani:Dünyadan Uzak,0,,,turkish pop
194,2021-08-29 13:29,Pinhani,Dünyadan Uzak,250377,Pinhani:Dünyadan Uzak,0,,,turkish rock
195,2021-08-29 13:31,Pinhani,Dur Söyleme,140666,Pinhani:Dur Söyleme,0,,,oyun havasi
196,2021-08-29 13:31,Pinhani,Dur Söyleme,140666,Pinhani:Dur Söyleme,0,,,turkish pop
197,2021-08-29 13:31,Pinhani,Dur Söyleme,140666,Pinhani:Dur Söyleme,0,,,turkish rock
198,2021-08-29 13:35,Bon Jovi,It's My Life,224493,Bon Jovi:It's My Life,0,,,glam metal
199,2021-08-29 13:35,Bon Jovi,It's My Life,224493,Bon Jovi:It's My Life,0,,,rock
200,2021-08-29 13:39,Bon Jovi,Livin' On A Prayer,269307,Bon Jovi:Livin' On A Prayer,0,,,glam metal
201,2021-08-29 13:39,Bon Jovi,Livin' On A Prayer,269307,Bon Jovi:Livin' On A Prayer,0,,,rock
202,2021-08-29 13:40,Jamiroquai,You Give Me Something,11649,Jamiroquai:You Give Me Something,0,,,dance pop
203,2021-08-29 13:43,Bon Jovi,You Give Love A Bad Name,222706,Bon Jovi:You Give Love A Bad Name,0,,,glam metal
204,2021-08-29 13:43,Bon Jovi,You Give Love A Bad Name,222706,Bon Jovi:You Give Love A Bad Name,0,,,rock
205,2021-08-29 13:45,Michael Jackson,Billie Jean,119450,Michael Jackson:Billie Jean,0,,,pop
206,2021-08-29 13:45,Michael Jackson,Billie Jean,119450,Michael Jackson:Billie Jean,0,,,r&b
207,2021-08-29 13:45,Michael Jackson,Billie Jean,119450,Michael Jackson:Billie Jean,0,,,soul
208,2021-08-29 13:47,Chris Cornell,Billie Jean,88444,Chris Cornell:Billie Jean,0,,,alternative metal
209,2021-08-29 13:47,Chris Cornell,Billie Jean,88444,Chris Cornell:Billie Jean,0,,,alternative rock
210,2021-08-29 13:47,Chris Cornell,Billie Jean,88444,Chris Cornell:Billie Jean,0,,,grunge
